epoch,versal,aie,sysmon_max,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1786330521.38,32.070,30.929,34.070,0.8037,0.8075,0.7975,0.8000,0.7988,0.8013,1.5038,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0037,0.8775,1.2025,1.4938,-1.5673,4.7239,0.1128,0.0748,0.1665,0.1546,1.5368,0.1095,0.1441,0.0117,0.0249,0.5460,1.1675,-0.0000,0.1876,0.1714,0.0015,7.5663
1786330522.38,32.101,30.710,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0050,0.8788,1.2025,1.4950,-2.0464,4.7191,0.1146,0.0752,0.1665,0.1570,1.5265,0.1110,0.1441,0.0126,0.0232,0.5454,1.1662,-0.0000,0.1867,0.1699,0.0022,7.0739
1786330523.38,32.078,30.609,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7950,3.3150,1.2000,1.1013,0.0025,0.8775,1.2025,1.4938,-2.1186,4.7352,0.1122,0.0756,0.1669,0.1635,1.5378,0.1103,0.1433,0.0126,0.0249,0.5466,1.1662,-0.0000,0.1876,0.1714,0.0030,7.0384
1786330524.38,31.859,30.640,34.070,0.8037,0.8087,0.7988,0.8000,0.7963,0.8000,1.5025,1.4988,1.8000,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.4226,4.7271,0.1122,0.0748,0.1660,0.1588,1.5273,0.1109,0.1440,0.0126,0.0249,0.5472,1.1668,-0.0000,0.1867,0.1699,0.0030,7.7095
1786330525.38,31.984,30.742,34.070,0.8050,0.8100,0.8000,0.8000,0.7975,0.8013,1.5012,1.5000,1.8000,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.5456,4.7223,0.1104,0.0748,0.1667,0.1943,1.5365,0.1103,0.1440,0.0126,0.0249,0.5460,1.1662,-0.0000,0.1867,0.1714,0.0022,7.6236
1786330526.38,32.312,30.867,34.070,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5012,1.5012,1.8013,1.7963,3.3150,1.2025,1.1013,0.0037,0.8788,1.2038,1.4938,-1.6155,4.7385,0.1114,0.0749,0.1669,0.1623,1.5253,0.1096,0.1450,0.0126,0.0232,0.5471,1.1662,-0.0000,0.1867,0.1715,0.0030,7.5288
1786330527.38,32.312,30.796,34.070,0.8037,0.8100,0.7988,0.8000,0.7975,0.8025,1.5025,1.5000,1.8000,1.7950,3.3138,1.2012,1.1013,0.0050,0.8762,1.2025,1.4950,-1.9531,4.7385,0.1106,0.0752,0.1659,0.1605,1.5265,0.1103,0.1440,0.0117,0.0232,0.5460,1.1662,-0.0000,0.1873,0.1714,0.0030,7.1871
1786330528.38,32.273,30.906,34.070,0.8050,0.8100,0.7988,0.8000,0.7988,0.8013,1.5038,1.5000,1.8000,1.7963,3.3138,1.2012,1.1000,0.0037,0.8788,1.2025,1.4938,-2.0286,4.7507,0.1134,0.0752,0.1665,0.1759,1.5361,0.1103,0.1431,0.0117,0.0265,0.5466,1.1649,-0.0000,0.1834,0.1729,0.0030,7.1515
1786330529.38,32.242,31.085,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8025,1.7963,3.3125,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.1556,4.7110,0.1150,0.0748,0.1665,0.1566,1.5303,0.1109,0.1433,0.0126,0.0232,0.5472,1.1657,-0.0000,0.1867,0.1700,0.0037,7.9620
1786330530.38,31.890,30.718,34.070,0.8025,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7975,3.3163,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,-1.7575,4.7352,0.1188,0.0752,0.1665,0.1598,1.5326,0.1095,0.1450,0.0126,0.0232,0.5454,1.1675,0.0000,0.1867,0.1699,0.0030,7.3935
1786330531.38,31.812,30.687,34.070,0.8050,0.8100,0.8000,0.8000,0.7988,0.8013,1.5012,1.5000,1.8000,1.7963,3.3138,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,-1.5456,4.7264,0.1152,0.0756,0.1669,0.1607,1.5223,0.1110,0.1440,0.0126,0.0232,0.5460,1.1668,-0.0000,0.1856,0.1699,0.0037,7.5841
1786330532.38,31.945,30.656,34.070,0.8037,0.8087,0.7975,0.8013,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1025,0.0037,0.8775,1.2038,1.4938,-1.9290,4.7191,0.1176,0.0753,0.1668,0.1590,1.5280,0.1095,0.1441,0.0117,0.0249,0.5472,1.1664,-0.0000,0.1865,0.1700,0.0037,7.2009
1786330533.38,31.851,30.734,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8025,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-2.0978,4.7150,0.1104,0.0752,0.1665,0.1557,1.5235,0.1103,0.1449,0.0135,0.0232,0.5448,1.1662,-0.0000,0.1876,0.1714,0.0022,7.0126
1786330534.38,32.179,30.960,34.070,0.8037,0.8075,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.7602,4.7158,0.1174,0.0753,0.1669,0.1639,1.5356,0.1095,0.1441,0.0117,0.0249,0.5514,1.1651,-0.0000,0.1867,0.1700,0.0022,7.3803
1786330535.38,31.882,30.617,34.070,0.8025,0.8087,0.7988,0.7988,0.8000,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0025,0.8788,1.2038,1.4938,-1.9260,4.7231,0.1190,0.0747,0.1672,0.1648,1.5280,0.1103,0.1450,0.0108,0.0232,0.5454,1.1657,-0.0000,0.1867,0.1700,0.0030,7.2109
1786330536.38,31.687,30.796,34.070,0.8025,0.8100,0.7988,0.8013,0.7988,0.8025,1.5012,1.5012,1.8000,1.7963,3.3138,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,-2.2871,4.7345,0.1154,0.0749,0.1673,0.1561,1.5365,0.1103,0.1431,0.0126,0.0232,0.5472,1.1675,-0.0000,0.1878,0.1714,0.0030,6.8637
1786330537.38,31.789,30.554,34.070,0.8050,0.8100,0.8000,0.8000,0.7963,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1000,0.0050,0.8788,1.2038,1.4938,-2.1977,4.7345,0.1120,0.0748,0.1664,0.1598,1.5280,0.1110,0.1440,0.0117,0.0249,0.5472,1.1643,-0.0000,0.1867,0.1715,0.0030,6.9422
1786330538.38,32.296,30.781,34.070,0.8037,0.8087,0.7975,0.8000,0.7975,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2012,1.4938,-2.0496,4.7271,0.1140,0.0752,0.1663,0.1651,1.5273,0.1110,0.1431,0.0126,0.0232,0.5460,1.1662,-0.0000,0.1865,0.1712,0.0022,7.0874
1786330539.38,32.046,30.789,34.070,0.8037,0.8087,0.7988,0.8013,0.7975,0.8025,1.5025,1.5000,1.8000,1.7975,3.3138,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,-2.0737,4.7110,0.1138,0.0749,0.1667,0.1721,1.5280,0.1110,0.1449,0.0117,0.0232,0.5472,1.1651,-0.0000,0.1865,0.1714,0.0030,7.0568
1786330540.38,31.851,30.929,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8025,1.5025,1.4988,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.9531,4.7110,0.1112,0.0752,0.1665,0.1605,1.5288,0.1102,0.1432,0.0126,0.0249,0.5550,1.1668,-0.0000,0.1867,0.1714,0.0022,7.1730
1786330541.38,32.132,30.843,34.070,0.8037,0.8087,0.7975,0.8013,0.7988,0.8000,1.5025,1.4988,1.8013,1.7963,3.3138,1.2012,1.1025,0.0025,0.8775,1.2038,1.4938,-1.3985,4.7271,0.1168,0.0753,0.1665,0.1604,1.5393,0.1102,0.1441,0.0135,0.0232,0.5454,1.1670,-0.0000,0.1876,0.1715,0.0030,7.7524
1786330542.38,32.234,30.359,34.070,0.8050,0.8100,0.7975,0.8000,0.8000,0.8000,1.5038,1.5000,1.8013,1.7950,3.3150,1.2012,1.1000,0.0037,0.8788,1.2025,1.4938,-1.6422,4.7345,0.1164,0.0756,0.1672,0.1620,1.5278,0.1110,0.1450,0.0117,0.0249,0.5514,1.1643,-0.0000,0.1878,0.1714,0.0030,7.5117
1786330543.38,32.007,30.703,34.070,0.8037,0.8113,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.1987,1.1013,0.0037,0.8788,1.2025,1.4938,-1.5673,4.7336,0.1110,0.0752,0.1669,0.1623,1.5348,0.1110,0.1441,0.0117,0.0249,0.5484,1.1668,-0.0000,0.1856,0.1699,0.0030,7.5819
1786330544.38,32.179,30.804,34.070,0.8025,0.8075,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.7988,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4925,-1.3723,4.7158,0.1100,0.0753,0.1665,0.1619,1.5243,0.1117,0.1439,0.0117,0.0232,0.5466,1.1657,-0.0000,0.1867,0.1729,0.0022,7.7460
1786330545.38,31.828,30.679,34.070,0.8037,0.8100,0.7988,0.8000,0.7975,0.8013,1.5025,1.5012,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4950,-1.9290,4.7426,0.1126,0.0748,0.1667,0.1759,1.5303,0.1103,0.1450,0.0135,0.0249,0.5460,1.1657,-0.0000,0.1867,0.1700,0.0022,7.2382
1786330546.38,31.937,31.039,34.070,0.8037,0.8087,0.7988,0.8000,0.7975,0.8013,1.5025,1.5000,1.7988,1.7975,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.7361,4.7231,0.1186,0.0752,0.1663,0.1627,1.5258,0.1118,0.1439,0.0126,0.0232,0.5466,1.1657,-0.0000,0.1867,0.1715,0.0037,7.4012
1786330547.38,31.953,30.734,34.070,0.8050,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3125,1.2012,1.1013,0.0037,0.8775,1.2012,1.4938,-1.4732,4.7271,0.1100,0.0752,0.1669,0.1590,1.5356,0.1109,0.1432,0.0126,0.0232,0.5472,1.1662,-0.0000,0.1876,0.1697,0.0030,7.6642
1786330548.38,31.781,30.476,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5012,1.4988,1.8013,1.7963,3.3138,1.2000,1.1000,0.0037,0.8788,1.2038,1.4938,-1.6638,4.7312,0.1148,0.0756,0.1665,0.1619,1.5238,0.1102,0.1450,0.0117,0.0232,0.5460,1.1655,-0.0000,0.1867,0.1730,0.0030,7.4742
1786330549.38,32.218,30.906,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7950,3.3138,1.2000,1.1000,0.0025,0.8788,1.2025,1.4938,-2.0496,4.7231,0.1110,0.0749,0.1665,0.1699,1.5350,0.1118,0.1432,0.0117,0.0215,0.5460,1.1649,-0.0000,0.1878,0.1714,0.0030,7.0921
1786330550.38,31.601,30.812,34.070,0.8037,0.8100,0.7975,0.8013,0.7988,0.8013,1.5025,1.4988,1.8000,1.7950,3.3138,1.2012,1.1000,0.0037,0.8775,1.2038,1.4938,-1.9772,4.7466,0.1124,0.0753,0.1665,0.1598,1.5265,0.1102,0.1431,0.0117,0.0232,0.5472,1.1643,-0.0000,0.1876,0.1715,0.0022,7.1710
1786330551.38,32.054,30.703,34.070,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2012,1.1000,0.0037,0.8788,1.2038,1.4938,-1.4226,4.7312,0.1158,0.0753,0.1668,0.3810,1.5371,0.1103,0.1450,0.0135,0.0249,0.5610,1.1643,-0.0000,0.1856,0.1715,0.0030,7.9636
1786330552.38,31.757,30.734,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1025,0.0025,0.8788,1.2038,1.4938,-1.1815,4.7514,0.1128,0.0748,0.1669,0.1687,1.5253,0.1095,0.1441,0.0126,0.0232,0.5466,1.1675,-0.0000,0.1867,0.1715,0.0022,7.9824
1786330553.38,31.734,30.773,34.070,0.8037,0.8100,0.8000,0.8013,0.7975,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2012,1.4950,-1.5432,4.7264,0.1120,0.0745,0.1667,0.1631,1.5265,0.1103,0.1441,0.0126,0.0232,0.5472,1.1657,-0.0000,0.1865,0.1712,0.0022,7.5888
1786330554.38,32.117,30.835,34.070,0.8037,0.8100,0.7988,0.8013,0.7975,0.8013,1.5025,1.5000,1.7988,1.7963,3.3163,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-1.6638,4.7264,0.1110,0.0753,0.1667,0.1671,1.5265,0.1110,0.1439,0.0126,0.0265,0.5442,1.1657,-0.0000,0.1867,0.1714,0.0015,7.4727
1786330555.38,31.859,30.500,34.070,0.8025,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1025,0.0037,0.8775,1.2025,1.4938,-1.3001,4.7191,0.1154,0.0753,0.1669,0.1615,1.5243,0.1118,0.1440,0.0126,0.0232,0.5454,1.1664,-0.0000,0.1865,0.1714,0.0015,7.8251
1786330556.38,31.882,30.890,34.070,0.8025,0.8087,0.8000,0.8000,0.7988,0.8000,1.5025,1.4988,1.8000,1.7963,3.3138,1.2000,1.1013,0.0050,0.8762,1.2025,1.4938,-2.5038,4.7231,0.1108,0.0748,0.1669,0.1652,1.5371,0.1109,0.1431,0.0117,0.0232,0.5454,1.1657,-0.0000,0.1873,0.1714,0.0022,6.6349
1786330557.38,31.890,30.882,34.070,0.8025,0.8087,0.8000,0.7988,0.7988,0.8013,1.5038,1.5012,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.9260,4.7271,0.1128,0.0751,0.1669,0.1611,1.5293,0.1103,0.1432,0.0126,0.0249,0.5466,1.1662,-0.0000,0.1876,0.1699,0.0030,7.2105
1786330558.38,31.937,30.750,34.070,0.8037,0.8087,0.7988,0.8013,0.7975,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0037,0.8775,1.2038,1.4938,-1.6638,4.7231,0.1094,0.0749,0.1671,0.1598,1.5333,0.1110,0.1450,0.0117,0.0215,0.5460,1.1675,-0.0000,0.1865,0.1700,0.0030,7.4662
1786330559.38,32.265,30.710,34.070,0.8025,0.8087,0.8000,0.8013,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,-1.6853,4.7352,0.1116,0.0753,0.1672,0.1659,1.5235,0.1103,0.1441,0.0126,0.0232,0.5466,1.1662,0.0000,0.1865,0.1729,0.0030,7.4587
1786330560.38,32.109,30.281,34.070,0.8037,0.8087,0.7988,0.8013,0.8000,0.8025,1.5025,1.5012,1.8000,1.7963,3.3138,1.2000,1.1000,0.0025,0.8775,1.2025,1.4938,-1.3744,4.7312,0.1146,0.0753,0.1676,0.1621,1.5318,0.1103,0.1431,0.0126,0.0232,0.5454,1.1643,-0.0000,0.1865,0.1714,0.0030,7.7680
1786330561.38,32.093,30.726,34.070,0.8037,0.8100,0.8000,0.8013,0.7988,0.8025,1.5025,1.5012,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4950,-0.8680,4.7385,0.1152,0.0749,0.1669,0.1581,1.5250,0.1111,0.1441,0.0126,0.0249,0.5466,1.1662,-0.0000,0.1865,0.1729,0.0045,8.2799
1786330562.38,31.914,31.007,34.070,0.8037,0.8100,0.7975,0.8025,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1000,0.0025,0.8775,1.2025,1.4950,-1.6397,4.7223,0.1101,0.0750,0.1665,0.1611,1.5333,0.1110,0.1432,0.0126,0.0232,0.5460,1.1655,-0.0000,0.1865,0.1714,0.0037,7.4916
1786330563.38,31.882,30.882,34.070,0.8025,0.8100,0.8000,0.8000,0.8000,0.8013,1.5025,1.4988,1.8013,1.7963,3.3138,1.2012,1.1013,0.0050,0.8775,1.2025,1.4950,-2.1186,4.7426,0.1132,0.0752,0.1672,0.1675,1.5273,0.1109,0.1441,0.0117,0.0232,0.5454,1.1662,0.0000,0.1865,0.1744,0.0022,7.0388
1786330564.39,32.203,30.789,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1025,0.0025,0.8788,1.2038,1.4925,-1.8567,4.7191,0.1142,0.0752,0.1669,0.1988,1.5386,0.1110,0.1451,0.0126,0.0249,0.6054,1.1670,0.0000,0.1856,0.1715,0.0022,7.3815
1786330565.39,32.210,30.882,34.070,0.8037,0.8075,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,-1.6397,4.7077,0.1190,0.0753,0.1665,0.1550,1.5393,0.1103,0.1440,0.0126,0.0232,0.5460,1.1675,-0.0000,0.1878,0.1699,0.0022,7.4868
1786330566.39,32.179,30.820,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1000,0.0037,0.8775,1.2025,1.4938,-1.8084,4.7110,0.1122,0.0748,0.1669,0.1560,1.5288,0.1110,0.1442,0.0117,0.0232,0.5532,1.1638,-0.0000,0.1876,0.1729,0.0030,7.3118
1786330567.39,32.406,30.796,34.070,0.8037,0.8100,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4950,-1.3744,4.7264,0.1130,0.0752,0.1665,0.1536,1.5280,0.1110,0.1450,0.0126,0.0232,0.5496,1.1657,-0.0000,0.1876,0.1700,0.0030,7.7560
1786330568.39,31.914,31.039,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0050,0.8800,1.2025,1.4938,-1.4709,4.7231,0.1146,0.0753,0.1673,0.1627,1.5295,0.1118,0.1431,0.0126,0.0232,0.5454,1.1662,-0.0000,0.1859,0.1699,0.0022,7.6620
1786330569.39,31.984,30.570,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4938,-1.8084,4.7150,0.1154,0.0753,0.1665,0.1598,1.5280,0.1103,0.1432,0.0126,0.0232,0.5448,1.1638,-0.0000,0.1867,0.1699,0.0022,7.3084
1786330570.39,32.062,30.773,34.070,0.8025,0.8100,0.7975,0.8000,0.8000,0.8013,1.5025,1.5012,1.8000,1.7963,3.3138,1.2012,1.1025,0.0025,0.8788,1.2038,1.4950,-1.4445,4.7142,0.1140,0.0752,0.1672,0.1542,1.5356,0.1111,0.1449,0.0117,0.0215,0.5466,1.1675,-0.0000,0.1856,0.1715,0.0045,7.6809
1786330571.39,31.898,30.500,34.070,0.8050,0.8087,0.8000,0.8000,0.7975,0.8013,1.5025,1.5012,1.8013,1.7950,3.3150,1.2000,1.1025,0.0037,0.8775,1.2038,1.4938,-1.9562,4.7231,0.1176,0.0752,0.1663,0.1667,1.5265,0.1111,0.1432,0.0117,0.0249,0.5532,1.1675,-0.0000,0.1865,0.1715,0.0030,7.1918
1786330572.39,31.921,30.843,34.070,0.8037,0.8087,0.8000,0.7988,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4950,-2.3871,4.7312,0.1120,0.0751,0.1669,0.1619,1.5356,0.1095,0.1442,0.0117,0.0249,0.5526,1.1662,-0.0000,0.1856,0.1700,0.0022,6.7624
1786330573.39,32.000,30.937,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8000,1.7950,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.6397,4.7393,0.1142,0.0748,0.1665,0.1506,1.5228,0.1110,0.1440,0.0117,0.0249,0.5472,1.1662,-0.0000,0.1865,0.1699,0.0030,7.4929
1786330574.39,31.921,30.773,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7950,3.3138,1.2000,1.1013,0.0025,0.8788,1.2025,1.4938,-1.4226,4.7231,0.1164,0.0752,0.1661,0.1598,1.5305,0.1110,0.1441,0.0126,0.0232,0.5454,1.1657,-0.0000,0.1889,0.1684,0.0037,7.7115
1786330575.39,31.898,30.617,34.070,0.8037,0.8100,0.8000,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8775,1.2025,1.4938,-1.7843,4.7264,0.1132,0.0752,0.1665,0.1586,1.5235,0.1109,0.1441,0.0126,0.0232,0.5460,1.1662,-0.0000,0.1865,0.1714,0.0030,7.3429
1786330576.39,32.234,30.921,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2012,1.1025,0.0037,0.8775,1.2025,1.4938,-2.0945,4.7312,0.1158,0.0748,0.1669,0.1558,1.5341,0.1110,0.1440,0.0126,0.0249,0.5454,1.1670,-0.0000,0.1865,0.1714,0.0022,7.0490
1786330577.39,32.031,30.601,34.070,0.8037,0.8087,0.8000,0.8000,0.7975,0.8013,1.5012,1.5000,1.8013,1.7975,3.3138,1.2000,1.1013,0.0025,0.8788,1.2038,1.4938,-1.9290,4.7312,0.1128,0.0752,0.1663,0.1586,1.5223,0.1118,0.1450,0.0126,0.0232,0.5454,1.1651,-0.0000,0.1856,0.1700,0.0022,7.1983
1786330578.39,32.140,30.843,34.070,0.8037,0.8087,0.7988,0.8000,0.7975,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4950,-1.9772,4.7191,0.1106,0.0752,0.1663,0.1502,1.5356,0.1095,0.1450,0.0126,0.0232,0.5448,1.1662,-0.0000,0.1887,0.1730,0.0030,7.1457
1786330579.39,32.070,30.679,34.070,0.8025,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1025,0.0037,0.8788,1.2038,1.4938,-1.6371,4.7345,0.1102,0.0752,0.1669,0.1607,1.5258,0.1095,0.1432,0.0126,0.0249,0.5472,1.1670,-0.0000,0.1878,0.1715,0.0030,7.5028
1786330580.39,31.625,30.703,34.070,0.8025,0.8087,0.7988,0.8000,0.8000,0.8013,1.5012,1.5012,1.8025,1.7963,3.3150,1.2012,1.1013,0.0037,0.8775,1.2012,1.4925,-1.4686,4.7191,0.1142,0.0748,0.1668,0.1562,1.5268,0.1088,0.1442,0.0126,0.0249,0.5454,1.1651,-0.0000,0.1854,0.1712,0.0030,7.6498
1786330581.39,31.968,30.906,34.070,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7950,3.3150,1.2012,1.1000,0.0037,0.8775,1.2025,1.4950,-1.6397,4.7271,0.1204,0.0753,0.1665,0.1550,1.5288,0.1110,0.1431,0.0126,0.0249,0.5466,1.1655,-0.0000,0.1865,0.1699,0.0030,7.4964
1786330582.39,31.937,30.617,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1000,0.0037,0.8775,1.2025,1.4938,-1.2538,4.7271,0.1162,0.0753,0.1669,0.1550,1.5268,0.1110,0.1441,0.0126,0.0232,0.5466,1.1638,-0.0000,0.1865,0.1729,0.0022,7.8764
1786330583.39,32.070,30.789,34.070,0.8037,0.8100,0.7975,0.8000,0.8000,0.8013,1.5012,1.5000,1.7988,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2050,1.4938,-1.3985,4.7183,0.1113,0.0752,0.1668,0.1663,1.5373,0.1103,0.1448,0.0126,0.0249,0.5466,1.1657,-0.0000,0.1856,0.1717,0.0037,7.7423
1786330584.39,31.789,30.648,34.070,0.8037,0.8087,0.8000,0.7988,0.8000,0.8000,1.5025,1.5000,1.8000,1.7950,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.7843,4.7150,0.1176,0.0751,0.1672,0.1568,1.5273,0.1110,0.1449,0.0126,0.0249,0.5478,1.1662,-0.0000,0.1878,0.1715,0.0022,7.3436
1786330585.39,31.726,30.703,34.070,0.8050,0.8100,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,-1.9803,4.7385,0.1164,0.0752,0.1669,0.1671,1.5386,0.1095,0.1441,0.0135,0.0215,0.5466,1.1662,-0.0000,0.1867,0.1699,0.0030,7.1833
1786330586.39,31.820,30.703,34.070,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8025,1.7963,3.3138,1.2012,1.1000,0.0037,0.8762,1.2025,1.4950,-1.8808,4.7102,0.1164,0.0749,0.1669,0.1590,1.5265,0.1102,0.1442,0.0126,0.0215,0.5454,1.1643,-0.0000,0.1862,0.1714,0.0030,7.2320
1786330587.39,32.210,30.914,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.7988,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0025,0.8800,1.2025,1.4938,-2.2184,4.8242,0.1112,0.0760,0.1669,0.5619,1.5250,0.1110,0.1413,0.0135,0.0249,0.8292,1.1651,-0.0000,0.1870,0.1699,0.0022,7.6910
1786330588.39,32.335,30.820,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8000,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4950,-2.0013,4.7555,0.1116,0.0752,0.1669,0.4808,1.5265,0.1102,0.1441,0.0126,0.0232,0.7158,1.1662,-0.0000,0.1865,0.1699,0.0030,7.6466
1786330589.39,32.171,30.976,34.070,0.8037,0.8075,0.8000,0.8000,0.8000,0.8013,1.5038,1.4988,1.8013,1.7975,3.3150,1.2000,1.1025,0.0037,0.8775,1.2025,1.4938,-1.9531,4.7360,0.1112,0.0756,0.1672,0.3602,1.5323,0.1087,0.1432,0.0117,0.0249,0.5460,1.1664,-0.0000,0.1865,0.1684,0.0022,7.3873
